dataset,embedding,classifier,task,task_group,mode,metric,mean,ci_low,ci_high,fold_sd,draw_sd,delta_vs_per_radiograph_pp,n_radiographs,n_patients
mimic,cxr-foundation,logistic_regression,race-cls,demographic,one_per_patient,accuracy,0.7682085949339684,0.7675259087285254,0.7688912811394114,0.0009543295098266493,0.001567268394984462,-0.8445830797321863,39485,9238
mimic,cxr-foundation,logistic_regression,race-cls,demographic,one_per_patient,precision,0.5648118681500025,0.562940247518892,0.566683488781113,0.002616345233327417,0.005084214471417811,0.2365976463579167,39485,9238
mimic,cxr-foundation,logistic_regression,race-cls,demographic,one_per_patient,recall,0.4649669435294137,0.46372396592769183,0.4662099211311356,0.00173756287430336,0.0025098809651386044,3.3188959652223735,39485,9238
mimic,cxr-foundation,logistic_regression,race-cls,demographic,one_per_patient,f1,0.47996832353758234,0.47834910140752823,0.48158754566763645,0.0022635164580077846,0.0030449828040764486,2.6612991518912112,39485,9238
mimic,cxr-foundation,logistic_regression,race-cls,demographic,one_per_patient,roc,0.8074681342981294,0.8070743375081152,0.8078619310881435,0.0005504899536407717,0.0019164725878971294,1.439940318287436,39485,9238
mimic,cxr-foundation,logistic_regression,race-cls,demographic,patient_balanced,accuracy,0.7681772982760965,0.7674907718351109,0.768863824717082,0.0009596977889478057,,-0.84771274551938,39485,9238
mimic,cxr-foundation,logistic_regression,race-cls,demographic,patient_balanced,precision,0.5646449278085772,0.562764592390803,0.5665252632263514,0.0026285276650489923,,0.21990361221538857,39485,9238
mimic,cxr-foundation,logistic_regression,race-cls,demographic,patient_balanced,recall,0.4648205601113965,0.4635712622455007,0.4660698579772923,0.001746397994396563,,3.3042576234206535,39485,9238
mimic,cxr-foundation,logistic_regression,race-cls,demographic,patient_balanced,f1,0.4797970540578894,0.4781714029973505,0.48142270511842833,0.0022725034831290493,,2.6441722039219187,39485,9238
mimic,cxr-foundation,logistic_regression,race-cls,demographic,patient_balanced,roc,0.8073150325360343,0.806919544029381,0.8077105210426876,0.0005528548104346257,,1.4246301420779317,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,per_radiograph,accuracy,0.7086260605293149,0.7084145295596069,0.7088375914990228,0.00029569990579136706,,0.0,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,per_radiograph,precision,0.34992380386144556,0.347990708987583,0.3518568987353081,0.002702280299079195,,0.0,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,per_radiograph,recall,0.26035492333982774,0.26004684646943427,0.2606630002102212,0.00043066176871224933,,0.0,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,per_radiograph,f1,0.22762208763284103,0.2270384930633766,0.22820568220230547,0.0008158089543542411,,0.0,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,per_radiograph,roc,0.6863062269848355,0.6853168459210869,0.687295608048584,0.0013830593588548008,,0.0,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,one_per_patient,accuracy,0.6912866962546006,0.6908807126141708,0.6916926798950304,0.000567525995808797,0.0005507835583490454,-1.7339364274714275,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,one_per_patient,precision,0.3394266590071671,0.3372016857168714,0.3416516322974628,0.003110298190553828,0.0028860282587099867,-1.049714485427844,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,one_per_patient,recall,0.27042529906700497,0.26983729818728597,0.27101329994672396,0.0008219685513577574,0.0007394688415479846,1.0070375727177228,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,one_per_patient,f1,0.2422809918585412,0.24125786204262709,0.24330412167445534,0.0014302368612777341,0.0012713981042904634,1.465890422570018,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,one_per_patient,roc,0.700093218152708,0.6994556897909194,0.7007307465144965,0.0008912031972455413,0.0017184707648039298,1.378699116787252,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,patient_balanced,accuracy,0.6913042648517262,0.690893482547082,0.6917150471563704,0.0005742340658284772,,-1.7321795677588625,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,patient_balanced,precision,0.3394796078251438,0.33722613702531784,0.34173307862496977,0.0031501349619496104,,-1.0444196036301756,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,patient_balanced,recall,0.2704506505288997,0.2698566138824695,0.2710446871753299,0.0008304059714212986,,1.009572718907198,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,patient_balanced,f1,0.24232786554115945,0.2412948285261081,0.24336090255621082,0.0014440861706984153,,1.4705777908318423,39485,9238
mimic,cxr-foundation,random_forest,race-cls,demographic,patient_balanced,roc,0.7000090422507149,0.6993711769796539,0.7006469075217759,0.0008916741639332656,,1.3702815265879464,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,per_radiograph,accuracy,0.7458579207293908,0.7454060149666664,0.7463098264921153,0.0006317206962587665,,0.0,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,per_radiograph,precision,0.5115360299806769,0.503844619421593,0.5192274405397609,0.010751850572348115,,0.0,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,per_radiograph,recall,0.35226947418395005,0.35153658187445924,0.35300236649344086,0.0010245128038265227,,0.0,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,per_radiograph,f1,0.35957604125240816,0.35838040900063833,0.360771673504178,0.0016713786387760545,,0.0,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,per_radiograph,roc,0.7490962329609885,0.7482704612778237,0.7499220046441533,0.0011543492154086283,,0.0,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,one_per_patient,accuracy,0.736279389478242,0.7357997208244675,0.7367590581320165,0.0006705305418303281,0.0011039990898405033,-0.9578531251148825,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,one_per_patient,precision,0.5239568543024639,0.5160273267963229,0.5318863818086048,0.011084715111802087,0.00572850061784485,1.2420824321786927,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,one_per_patient,recall,0.3845813263768657,0.383371028379609,0.3857916243741224,0.0016918799373083799,0.0014378274547631033,3.2311852192915658,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,one_per_patient,f1,0.3879127836398816,0.38578161987472664,0.3900439474050365,0.002979161516880198,0.0019046128769895276,2.8336742387473413,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,one_per_patient,roc,0.7653422065679146,0.7642257706379336,0.7664586424978956,0.001560669814794833,0.001515506596623008,1.6245973606926145,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,patient_balanced,accuracy,0.7362231572667696,0.7357337159661255,0.7367125985674137,0.0006841917601506617,,-0.9634763462621265,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,patient_balanced,precision,0.5245466338483323,0.5167861230469264,0.5323071446497383,0.010848446050414517,,1.3010603867655401,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,patient_balanced,recall,0.38457084003202363,0.3833976457856305,0.38574403427841675,0.0016400124701000996,,3.230136584807358,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,patient_balanced,f1,0.3879662710835779,0.38589165833132233,0.39004088383583346,0.002900108651903286,,2.8390229831169735,39485,9238
mimic,cxr-foundation,xgboost,race-cls,demographic,patient_balanced,roc,0.7651603692438738,0.7640548380339497,0.7662659004537978,0.0015454260672812543,,1.6064136282885277,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,per_radiograph,accuracy,0.7824591617069774,0.7801879899761599,0.7847303334377949,0.003174879157250371,,0.0,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,per_radiograph,precision,0.5844455261280082,0.5618717774494865,0.6070192748065298,0.03155592472729916,,0.0,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,per_radiograph,recall,0.43122905602135597,0.4217514353272418,0.44070667671547015,0.013248800165030673,,0.0,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,per_radiograph,f1,0.4498407228167661,0.4364417272500923,0.46323971838343997,0.01873050424831185,,0.0,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,per_radiograph,roc,0.7984977406030305,0.7960853185271491,0.8009101626789118,0.0033723335242682464,,0.0,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,one_per_patient,accuracy,0.7809559969690409,0.778675311310995,0.7832366826270869,0.0031881787104506986,0.0012381816582878772,-0.15031647379364355,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,one_per_patient,precision,0.5964885149052943,0.5794421470526822,0.6135348827579065,0.02382917912711114,0.004852934059284204,1.2042988777286157,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,one_per_patient,recall,0.4642273031559845,0.4531698458362105,0.47528476047575846,0.015457259484336629,0.00199989526411143,3.299824713462851,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,one_per_patient,f1,0.47693649561853907,0.4618416651188375,0.49203132611824063,0.021101118020027343,0.002422702248349007,2.709577280177294,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,one_per_patient,roc,0.8134111488835243,0.8109045093040578,0.8159177884629908,0.0035040405124813524,0.0015726353058196176,1.4913408280493812,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,patient_balanced,accuracy,0.7807442458944424,0.7784355839876342,0.7830529078012505,0.003227286809537985,,-0.17149158125350228,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,patient_balanced,precision,0.5962098249743617,0.5789709621177839,0.6134486878309395,0.02409826858770659,,1.176429884635355,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,patient_balanced,recall,0.4638767598037282,0.4528405627390848,0.47491295686837165,0.01542753969697935,,3.264770378237225,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,patient_balanced,f1,0.47657616437816513,0.46150160324031997,0.4916507255160103,0.02107278340595325,,2.6735441561399007,39485,9238
mimic,cxr-foundation,mlp,race-cls,demographic,patient_balanced,roc,0.8132100154970819,0.8107040265533771,0.8157160044407867,0.003503130986402475,,1.471227489405147,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,per_radiograph,accuracy,0.9487830821831074,0.9485047542102328,0.9490614101559819,0.00038907567753184157,,0.0,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,per_radiograph,precision,0.9488865839482512,0.9486108984643059,0.9491622694321965,0.00038538173272318016,,0.0,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,per_radiograph,recall,0.9485222162092992,0.9482394752340904,0.9488049571845081,0.0003952446294178684,,0.0,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,per_radiograph,f1,0.9486838026002922,0.948404537538688,0.9489630676618963,0.0003903856372481051,,0.0,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,per_radiograph,roc,0.9883710574881706,0.988333664311044,0.9884084506652971,5.227205722560062e-05,,0.0,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,one_per_patient,accuracy,0.9614353214981598,0.9612180648764561,0.9616525781198635,0.0003037038153752992,0.001102516898504505,1.2652239315052438,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,one_per_patient,precision,0.9612234207294881,0.9610032775581219,0.9614435639008543,0.00030773893356352206,0.0011067318852588366,1.233683678123687,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,one_per_patient,recall,0.9613329947054682,0.9611148647672635,0.9615511246436729,0.0003049246276630518,0.001112130274182969,1.2810778496168962,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,one_per_patient,f1,0.9612755580839997,0.9610575018574388,0.9614936143105606,0.00030482158589029796,0.001107286380486806,1.25917554837075,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,one_per_patient,roc,0.9930490050158725,0.9930068504237136,0.9930911596080313,5.892805647910113e-05,0.0003762054261817232,0.4677947527701898,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,patient_balanced,accuracy,0.9613631415858185,0.9611423697142412,0.9615839134573958,0.0003086177958571553,,1.258005940271112,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,patient_balanced,precision,0.9611508785702026,0.9609263688037617,0.9613753883366436,0.0003138430125739085,,1.2264294621951444,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,patient_balanced,recall,0.9612569712996594,0.9610362222703239,0.9614777203289948,0.0003085858646048844,,1.273475509036015,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,patient_balanced,f1,0.9612028751284576,0.9609813595760053,0.9614243906809099,0.00030965739003559016,,1.251907252816542,39485,9238
mimic,cxr-foundation,logistic_regression,gender,demographic,patient_balanced,roc,0.993025195856019,0.992982914667583,0.993067477044455,5.910502587177051e-05,,0.4654138367848448,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,per_radiograph,accuracy,0.7837077371153602,0.7823599560067613,0.7850555182239591,0.0018840680747141533,,0.0,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,per_radiograph,precision,0.8007473258627144,0.8000671161845316,0.8014275355408971,0.0009508675634338341,,0.0,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,per_radiograph,recall,0.7787685347071578,0.7772813546771553,0.7802557147371603,0.002078934329917187,,0.0,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,per_radiograph,f1,0.7782973845065615,0.7766709133385934,0.7799238556745296,0.002273649914263326,,0.0,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,per_radiograph,roc,0.8864953505200152,0.8857934674445291,0.8871972335955012,0.0009811648837251307,,0.0,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,one_per_patient,accuracy,0.8266847261311971,0.8256779087303538,0.8276915435320404,0.0014074336773925592,0.0018572164743652618,4.297698901583691,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,one_per_patient,precision,0.8297537457472745,0.8288994393212619,0.830608052173287,0.0011942380353933703,0.0018095545689412707,2.9006419884560097,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,one_per_patient,recall,0.8299968198211684,0.8290777696810709,0.8309158699612658,0.0012847435069178465,0.0018356329923270131,5.122828511401057,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,one_per_patient,f1,0.8266796849336743,0.825675264323313,0.8276841055440356,0.0014040831953297452,0.0018568788769011751,4.838230042711277,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,one_per_patient,roc,0.919597175276871,0.9190029132404763,0.9201914373132657,0.000830721044865907,0.0012881492244704534,3.3101824756855858,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,patient_balanced,accuracy,0.8265308349456335,0.825536485593849,0.8275251842974181,0.0013900045466266459,,4.282309783027327,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,patient_balanced,precision,0.8296298171812108,0.8287972592341271,0.8304623751282945,0.0011638357582267364,,2.8882491318496406,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,patient_balanced,recall,0.8298591419176766,0.8289560775203615,0.8307622063149918,0.0012623969794035162,,5.1090607210518835,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,patient_balanced,f1,0.8265269205605975,0.8255348588640229,0.8275189822571721,0.001386806625154428,,4.822953605403601,39485,9238
mimic,cxr-foundation,random_forest,gender,demographic,patient_balanced,roc,0.9194794709262325,0.918885936588715,0.92007300526375,0.0008297037919798805,,3.2984120406217343,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,per_radiograph,accuracy,0.8957528175256428,0.8949749827883056,0.8965306522629801,0.0010873379858724005,,0.0,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,per_radiograph,precision,0.8961699461879981,0.8953802254641718,0.8969596669118243,0.0011039534492717047,,0.0,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,per_radiograph,recall,0.8950728334589879,0.8942969870161692,0.8958486799018066,0.0010845585417907728,,0.0,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,per_radiograph,f1,0.8954643739349386,0.8946853762850631,0.8962433715848142,0.0010889636255055964,,0.0,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,per_radiograph,roc,0.9632989611261948,0.9627893328087553,0.9638085894436343,0.0007124112637669001,,0.0,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,one_per_patient,accuracy,0.9206675687378223,0.9195584020460679,0.9217767354295767,0.0015505081204493087,0.001131302286803212,2.4914751212179453,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,one_per_patient,precision,0.9201515822882191,0.9190444733983671,0.9212586911780711,0.001547631511744976,0.0011388905190009154,2.398163610022108,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,one_per_patient,recall,0.920674049874415,0.9195429719607136,0.9218051277881165,0.0015811378966681846,0.0011294200993761385,2.560121641542712,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,one_per_patient,f1,0.9203814205685414,0.9192661732829941,0.9214966678540888,0.0015590082044521644,0.0011340348753057481,2.4917046633602835,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,one_per_patient,roc,0.9776924482667564,0.9773110076954409,0.9780738888380719,0.0005332171509387479,0.0005367214769637467,1.4393487140561545,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,patient_balanced,accuracy,0.9204986619037262,0.9194213717727981,0.9215759520346543,0.0015059477610546278,,2.474584437808336,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,patient_balanced,precision,0.9199742634464065,0.9188991726035856,0.9210493542892275,0.0015028733682742829,,2.380431725840848,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,patient_balanced,recall,0.9205102232281259,0.9194109244946834,0.9216095219615684,0.0015367136659200217,,2.543738976913801,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,patient_balanced,f1,0.9202129872928577,0.9191296731626194,0.921296301423096,0.0015143687314258488,,2.4748613357919114,39485,9238
mimic,cxr-foundation,xgboost,gender,demographic,patient_balanced,roc,0.9776207503918481,0.9772322101840534,0.9780092905996429,0.0005431417583897338,,1.4321789265653306,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,per_radiograph,accuracy,0.9559301000379892,0.9546423930595311,0.9572178070164472,0.001800090231433451,,0.0,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,per_radiograph,precision,0.9560242722783036,0.9548065163703217,0.9572420281862855,0.0017023053776204942,,0.0,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,per_radiograph,recall,0.9557564552841518,0.9544034618827651,0.9571094486855384,0.001891354357608835,,0.0,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,per_radiograph,f1,0.9558501948669406,0.954553975721776,0.9571464140121051,0.00181198941998571,,0.0,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,per_radiograph,roc,0.9918520700130383,0.9915067908934944,0.9921973491325823,0.0004826669270311666,,0.0,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,one_per_patient,accuracy,0.9680631630222992,0.9666149812445683,0.9695113448000301,0.0020244185323549276,0.0009064130903967609,1.213306298431005,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,one_per_patient,precision,0.9679411797762253,0.9664534622979982,0.9694288972544524,0.0020796856307295757,0.0009066886629809456,1.1916907497921736,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,one_per_patient,recall,0.9679539855614803,0.96655001888313,0.9693579522398306,0.0019626100853958246,0.0009168948961214725,1.2197530277328505,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,one_per_patient,f1,0.9679283353945569,0.9664781943077407,0.9693784764813731,0.0020271574575947324,0.0009105783023811774,1.2078140527616354,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,one_per_patient,roc,0.99531740105467,0.9950388556885671,0.995595946420773,0.00038937957231034254,0.0002190165352404088,0.3465331041631714,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,patient_balanced,accuracy,0.9679330024187319,0.9664944040670652,0.9693716007703986,0.0020110218264813334,,1.2002902380742753,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,patient_balanced,precision,0.9678083598982509,0.9663283418583003,0.9692883779382014,0.0020689225581820236,,1.1784087619947314,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,patient_balanced,recall,0.9678230012245083,0.9664307161760146,0.9692152862730019,0.0019462802928700551,,1.20665459403565,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,patient_balanced,f1,0.9677976636866639,0.9663573040405615,0.9692380233327662,0.002013483946327915,,1.1947468819723306,39485,9238
mimic,cxr-foundation,mlp,gender,demographic,patient_balanced,roc,0.9952990626049474,0.9950186669611201,0.9955794582487747,0.0003919660822171899,,0.34469925919090594,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,per_radiograph,accuracy,0.6783107509180701,0.677509786161609,0.6791117156745313,0.0011196715230624291,,0.0,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,per_radiograph,precision,0.6866326001017415,0.6853489708168861,0.687916229386597,0.0017943900088334475,,0.0,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,per_radiograph,recall,0.6594126955308592,0.6586772669630703,0.6601481240986482,0.0010280582484527398,,0.0,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,per_radiograph,f1,0.6711247552610458,0.6704916474293224,0.6717578630927691,0.0008850237223175071,,0.0,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,per_radiograph,roc,0.8861545254527929,0.885915160922289,0.8863938899832969,0.0003346085408559971,,0.0,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,one_per_patient,accuracy,0.7065789673089414,0.7055064417000783,0.7076514929178046,0.0014992874184689415,0.002351495306004632,2.8268216390871292,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,one_per_patient,precision,0.7241090879611697,0.7225876114578199,0.7256305644645195,0.002126877493756342,0.0024129733124264876,3.7476487859428143,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,one_per_patient,recall,0.7027280312646574,0.7019061650155798,0.7035498975137351,0.001148889795006842,0.0024990000303645927,4.33153357337982,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,one_per_patient,f1,0.7109779954143898,0.7100295385256183,0.7119264523031612,0.0013258513069934967,0.002432337825855798,3.9853240153344016,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,one_per_patient,roc,0.9108002834673183,0.9106042376685874,0.9109963292660492,0.0002740531294096439,0.0008730647857340227,2.46457580145254,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,patient_balanced,accuracy,0.706750515239058,0.7057217159412076,0.7077793145369083,0.0014381622505328718,,2.8439764320987826,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,patient_balanced,precision,0.7243347738219919,0.7228419002578278,0.7258276473861559,0.0020868933418647056,,3.770217372025031,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,patient_balanced,recall,0.7028285558978128,0.7020398093795,0.7036173024161256,0.0011025916038695297,,4.341586036695356,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,patient_balanced,f1,0.7111364751508635,0.7102231345649146,0.7120498157368125,0.0012767621005728123,,4.001171988981778,39485,9238
mimic,cxr-foundation,logistic_regression,age_decile,demographic,patient_balanced,roc,0.9108907132786775,0.9106909121606565,0.9110905143966986,0.0002793027037951268,,2.4736187825884604,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,per_radiograph,accuracy,0.5654451057363556,0.5649164757594606,0.5659737357132507,0.0007389737520806817,,0.0,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,per_radiograph,precision,0.6741864651080214,0.6726072380668482,0.6757656921491946,0.002207607178952679,,0.0,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,per_radiograph,recall,0.4210768039968501,0.4199379422966487,0.4222156656970515,0.001592018879901552,,0.0,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,per_radiograph,f1,0.4394355806765963,0.43766311415623693,0.4412080471969557,0.0024777373441450703,,0.0,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,per_radiograph,roc,0.8150897438560716,0.8147143359883211,0.8154651517238221,0.0005247840128583313,,0.0,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,one_per_patient,accuracy,0.5893798982463736,0.588519644521448,0.5902401519712992,0.0012025517860026742,0.001705997541133364,2.3934792510017955,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,one_per_patient,precision,0.7004627102056274,0.6991115853933875,0.7018138350178674,0.0018887422500985952,0.0034609529619180333,2.6276245097606066,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,one_per_patient,recall,0.49842191044813333,0.49693650312451054,0.4999073177717561,0.002076456257272814,0.0018136162813614071,7.7345106451283225,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,one_per_patient,f1,0.5178939803540255,0.5158800044401584,0.5199079562678925,0.002815344196732854,0.002280443321819479,7.845839967742912,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,one_per_patient,roc,0.8459808972758418,0.845616304801528,0.8463454897501556,0.0005096651353495733,0.0007929747233178661,3.0891153419770223,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,patient_balanced,accuracy,0.589376354984446,0.5885209886404958,0.5902317213283961,0.001195719698502609,,2.3931249248090314,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,patient_balanced,precision,0.7004600937389401,0.6991117285610836,0.7018084589167967,0.0018848845472367235,,2.6273628630918755,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,patient_balanced,recall,0.49835382659498856,0.49686323719491393,0.4998444159950632,0.0020837003006425672,,7.727702259813846,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,patient_balanced,f1,0.5177884475811643,0.5157628053043604,0.5198140898579682,0.0028316526475764157,,7.835286690456794,39485,9238
mimic,cxr-foundation,random_forest,age_decile,demographic,patient_balanced,roc,0.8460217408367748,0.8456584323226397,0.84638504935091,0.0005078702827830662,,3.093199698070326,39485,9238
mimic,cxr-foundation,xgboost,age_decile,demographic,per_radiograph,accuracy,0.640807901734836,0.6399814965253853,0.6416343069442868,0.0011552348240896325,,0.0,39485,9238
mimic,cxr-foundation,xgboost,age_decile,demographic,per_radiograph,precision,0.6574569368554868,0.6562394468198767,0.6586744268910969,0.001701933713672689,,0.0,39485,9238
mimic,cxr-foundation,xgboost,age_decile,demographic,per_radiograph,recall,0.5982298786459173,0.5971279460523228,0.5993318112395117,0.0015403955485298066,,0.0,39485,9238
mimic,cxr-foundation,xgboost,age_decile,demographic,per_radiograph,f1,0.6212458986296,0.6203264463124004,0.6221653509467996,0.0012853057117402165,,0.0,39485,9238
mimic,cxr-foundation,xgboost,age_decile,demographic,per_radiograph,roc,0.8603727096703031,0.859913522399016,0.8608318969415902,0.0006418995433512988,,0.0,39485,9238
mimic,cxr-foundation,xgboost,age_decile,demographic,one_per_patient,accuracy,0.6766950097423685,0.6753358111850866,0.6780542082996505,0.0019000285674241112,0.0019396720788457333,3.5887108007532476,39485,9238
mimic,cxr-foundation,xgboost,age_decile,demographic,one_per_patient,precision,0.7020310480218341,0.7006262007083165,0.7034358953353518,0.001963841128473777,0.0020970628681932025,4.457411116634735,39485,9238
mimic,cxr-foundation,xgboost,age_decile,demographic,one_per_patient,recall,0.6589413267593283,0.6575101681820981,0.6603724853365585,0.0020006217389527386,0.0020390571328422315,6.0711448113411,39485,9238
mimic,cxr-foundation,xgboost,age_decile,demographic,one_per_patient,f1,0.6751727148792794,0.6738502982513147,0.6764951315072442,0.0018486109757166389,0.002008043135512317,5.392681624967944,39485,9238
mimic,cxr-foundation,xgboost,age_decile,demographic,one_per_patient,roc,0.89087612530631,0.8905279225281628,0.8912243280844572,0.0004867539199417232,0.0008463247527818234,3.050341563600689,39485,9238
